,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,LOCATION,LAT,LON
2258,200105714,01/26/2020 12:00:00 AM,01/25/2020 12:00:00 AM,900,1,Central,101,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1309,19,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,1000    EVERETT                      PL,34.0693,-118.2488
2259,200215195,09/19/2020 12:00:00 AM,09/19/2020 12:00:00 AM,345,2,Rampart,245,1,220,ATTEMPTED ROBBERY,0447 0371 0334 0335 0445 1822 0906 2004,28,M,B,109,PARK/PLAYGROUND,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,220,,,2200 W  6TH                          ST,34.0601,-118.2761
2260,200518412,12/31/2020 12:00:00 AM,12/31/2020 12:00:00 AM,900,5,Harbor,587,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,740,,,3400 S  PACIFIC                      AV,33.7136,-118.2904
2261,200518210,12/25/2020 12:00:00 AM,12/20/2020 12:00:00 AM,750,5,Harbor,567,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0416,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,400 W  21ST                         ST,33.7251,-118.2858
2262,200400728,04-11-2020 00:00,04-09-2020 00:00,2000,4,Hollenbeck,404,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0444,44,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,6100    MONTEREY                     RD,34.1067,-118.1835
2263,200818014,12/29/2020 12:00:00 AM,12/27/2020 12:00:00 AM,2000,8,West LA,824,1,330,BURGLARY FROM VEHICLE,1609 1822 0321 0344,45,M,W,101,STREET,,,IC,Invest Cont,330,,,200    OCEAN                        WY,34.0283,-118.5165
2264,200106806,02-10-2020 00:00,02-10-2020 00:00,1155,1,Central,152,2,900,VIOLATION OF COURT ORDER,1501 2004 1402 0907,0,X,X,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,900,998,,500 W  6TH                          ST,34.0481,-118.2542
2265,200318783,10-12-2020 00:00,10-12-2020 00:00,2000,3,Southwest,314,1,121,"RAPE, FORCIBLE",1822 0416 0527 1415 2034 1262 1206 1402 0446 0406,35,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,3900 W  28TH                         ST,34.0306,-118.3281
2266,201212033,05-02-2020 00:00,05-02-2020 00:00,1840,12,77th Street,1273,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0334 0400 0411 0416 1402 1822,41,M,W,109,PARK/PLAYGROUND,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230,998,,8700 S  SAINT ANDREWS                PL,33.9591,-118.3112
2267,200407878,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1152,4,Hollenbeck,499,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,1400    ESPERANZA                    ST,34.0173,-118.201
2268,200400922,07/19/2020 12:00:00 AM,07/18/2020 12:00:00 AM,2035,4,Hollenbeck,417,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,1402 2038 0913 0554,42,F,H,504,OTHER RESIDENCE,,,IC,Invest Cont,902,998,,3800    LINCOLN HIGH                 CT,34.0748,-118.1994
2269,200509997,05/27/2020 12:00:00 AM,05/27/2020 12:00:00 AM,745,5,Harbor,541,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,1000 N  WESTERN                      AV,33.7537,-118.309
2270,201300813,07-04-2020 00:00,07-02-2020 00:00,2200,13,Newton,1367,1,210,ROBBERY,0334 0344 0352 0913 0851,18,M,H,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,1800 E  53RD                         ST,33.9993,-118.2432
2271,200911493,06/24/2020 12:00:00 AM,06/22/2020 12:00:00 AM,1800,9,Van Nuys,952,1,330,BURGLARY FROM VEHICLE,1300 0344 1609,50,M,O,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,15100    BURBANK                      BL,34.1721,-118.4625
2272,200311918,05/26/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1230,3,Southwest,363,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0444 0447 2007 2000 1814 1222 0913 0344,29,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,440,626,,4100    PALMYRA                      RD,34.0149,-118.3436
2273,200712364,08-04-2020 00:00,08-03-2020 00:00,1030,7,Wilshire,765,2,623,BATTERY POLICE (SIMPLE),0356 2004 1212,19,M,H,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",511,VERBAL THREAT,AA,Adult Arrest,623,,,PICO                         BL,34.0486,-118.3347
2274,200619636,12/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,1000,6,Hollywood,663,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,1100 N  SYCAMORE                     AV,34.0907,-118.3428
2275,200810312,06-06-2020 00:00,06-06-2020 00:00,1545,8,West LA,805,2,901,VIOLATION OF RESTRAINING ORDER,2038 0319,42,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,901,,,2100    QUEENSBOROUGH                LN,34.1075,-118.4762
2276,200110131,04-06-2020 00:00,04-06-2020 00:00,1330,1,Central,182,2,624,BATTERY - SIMPLE ASSAULT,2004 1822 0903 2055 1513,49,M,K,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,OLYMPIC,34.043,-118.2606
2277,200415405,11/30/2020 12:00:00 AM,11/28/2020 12:00:00 AM,1200,4,Hollenbeck,407,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,3800    MONTEREY                     RD,34.091,-118.1882
2278,200316320,08/25/2020 12:00:00 AM,08/21/2020 12:00:00 AM,700,3,Southwest,333,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",1822 0344 0394 0947,36,M,I,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,522,,,3700    EXPOSITION                   BL,34.0235,-118.34
2279,200113144,06-09-2020 00:00,05/30/2020 12:00:00 AM,2230,1,Central,134,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0400 0447 1212 1822,30,M,X,101,STREET,310,CONCRETE BLOCK/BRICK,IC,Invest Cont,231,,,BROADWAY,34.0495,-118.2494
2280,200605160,01/27/2020 12:00:00 AM,01/26/2020 12:00:00 AM,2000,6,Hollywood,646,1,330,BURGLARY FROM VEHICLE,1601 1300 1307 1609 0329 0344,34,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,WILCOX,34.0998,-118.331
2281,200709093,05-09-2020 00:00,05-09-2020 00:00,2035,7,Wilshire,702,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,52,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,740,,,800 N  STANLEY                      AV,34.0853,-118.3564
2282,200815685,10/23/2020 12:00:00 AM,10/23/2020 12:00:00 AM,1400,8,West LA,849,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0444 0400 1814 0432,34,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,8600 W  OLYMPIC                      BL,34.0594,-118.3783
2283,200812296,07/25/2020 12:00:00 AM,07/16/2020 12:00:00 AM,1655,8,West LA,842,2,354,THEFT OF IDENTITY,0100 0930,38,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,11700    WILSHIRE                     BL,34.0491,-118.4614
2284,201011697,08-03-2020 00:00,08-02-2020 00:00,1100,10,West Valley,1039,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 1300 0329,36,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,MONTGOMERY                   AV,34.1892,-118.4825
2285,201218769,08/18/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1030,12,77th Street,1233,1,220,ATTEMPTED ROBBERY,1402 1218 1238 1822 2047 0337 0416 0445 0411 2033,56,M,H,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,220,,,ST ANDREWS                   PL,33.9862,-118.3111
2286,200105015,01/14/2020 12:00:00 AM,01-08-2020 00:00,1200,1,Central,156,2,354,THEFT OF IDENTITY,377,0,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,500    SAN JULIAN                   ST,34.0446,-118.245
2287,200706638,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1400,7,Wilshire,755,2,624,BATTERY - SIMPLE ASSAULT,0448 1810 0416,24,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,1200    MEADOWBROOK                  AV,34.0484,-118.3503
2288,200715136,10/21/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1945,7,Wilshire,773,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,1800 S  REDONDO                      BL,34.0417,-118.3588
2289,201000766,07/13/2020 12:00:00 AM,07/13/2020 12:00:00 AM,1920,10,West Valley,1035,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0334 1402 0913 0400 0416 0603 0361 0447 0906,43,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",204,FOLDING KNIFE,AA,Adult Arrest,230,998,,18400    KITTRIDGE                    ST,34.1902,-118.5335
2290,201111883,07/27/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1200,11,Northeast,1171,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0385,32,M,W,101,STREET,,,IC,Invest Cont,420,,,SWAN                         PL,34.0917,-118.2741
2291,201008203,04/20/2020 12:00:00 AM,04/20/2020 12:00:00 AM,105,10,West Valley,1043,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1202 1420 0339,73,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,18500    HATTERAS                     ST,34.1775,-118.536
2292,200618388,11/23/2020 12:00:00 AM,11/23/2020 12:00:00 AM,600,6,Hollywood,639,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1822 1501 1300,35,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,420,,,5400    FRANKLIN                     AV,34.1054,-118.3074
2293,200914075,08/28/2020 12:00:00 AM,08/28/2020 12:00:00 AM,200,9,Van Nuys,998,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,4200    ETHEL                        AV,34.1459,-118.4183
2294,200413025,09/22/2020 12:00:00 AM,09/21/2020 12:00:00 AM,2100,4,Hollenbeck,406,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,700 S  AVENUE 60,34.1044,-118.1797
2295,201308775,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,120,13,Newton,1321,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1202 0408 0561 0913,75,M,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,,,300 E  25TH                         ST,34.0248,-118.266
2296,200915358,10-01-2020 00:00,09/30/2020 12:00:00 AM,2150,9,Van Nuys,966,2,890,FAILURE TO YIELD,1501,0,X,X,101,STREET,,,AA,Adult Arrest,890,,,WOODMAN                      AV,34.1622,-118.4269
2297,200413654,10-10-2020 00:00,10-10-2020 00:00,500,4,Hollenbeck,451,1,210,ROBBERY,0344 1300 1309,25,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,100 N  MYERS                        ST,34.048,-118.2288
2298,200707965,04-03-2020 00:00,04-03-2020 00:00,840,7,Wilshire,763,1,310,BURGLARY,0358 0344,24,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,1500 S  SPAULDING                    AV,34.0489,-118.363
2299,200306001,02-03-2020 00:00,02-03-2020 00:00,830,3,Southwest,363,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0408 0448 1814 2000,24,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,4100    PALMWOOD                     DR,34.0137,-118.3435
2300,200209054,04/17/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1300,2,Rampart,237,2,624,BATTERY - SIMPLE ASSAULT,1260 0446 1822,55,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,COLUMBIA                     AV,34.0594,-118.2643
2301,200409802,06/15/2020 12:00:00 AM,06/14/2020 12:00:00 AM,2000,4,Hollenbeck,464,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,2100 E  4TH                          ST,34.0445,-118.2116
2302,201309014,04-03-2020 00:00,04-03-2020 00:00,330,13,Newton,1331,1,330,BURGLARY FROM VEHICLE,1609 0344,23,M,H,101,STREET,,,IC,Invest Cont,330,,,W  28TH                         ST,34.0247,-118.2734
2303,201011896,08-11-2020 00:00,08-10-2020 00:00,630,10,West Valley,1018,1,480,BIKE - STOLEN,1822 0344 1420 0345,16,M,O,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,15900    SHERMAN                      WY,34.2013,-118.4756
2304,200204625,01/13/2020 12:00:00 AM,01/13/2020 12:00:00 AM,1245,2,Rampart,251,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1805 1270 1313 0447 0416 0913 1820,33,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,400 S  RAMPART                      BL,34.0649,-118.2797
2305,200606309,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,1210,6,Hollywood,646,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0400 0432 0913,22,F,W,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,,,1500    SCHRADER                     BL,34.098,-118.3324
2306,201220390,09-10-2020 00:00,09-08-2020 00:00,1200,12,77th Street,1269,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,X,X,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,740,,,700 E  MANCHESTER                   AV,33.9638,-118.2629
2307,201308493,03/20/2020 12:00:00 AM,03/20/2020 12:00:00 AM,1930,13,Newton,1367,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0421 0319,21,F,B,501,SINGLE FAMILY DWELLING,102,HAND GUN,AA,Adult Arrest,930,,,5200    LONG BEACH                   AV,33.9951,-118.2432
2308,201205980,01/28/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1630,12,77th Street,1215,1,330,BURGLARY FROM VEHICLE,0344 1607 0386,52,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,330,,,1200 W  56TH                         ST,33.9916,-118.2958
2309,200513256,08/22/2020 12:00:00 AM,08/22/2020 12:00:00 AM,716,5,Harbor,509,1,330,BURGLARY FROM VEHICLE,0329 0344 0358 1307 1309,35,M,A,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,1400 W  LOMITA                       BL,33.7978,-118.3015
2310,200604969,01/18/2020 12:00:00 AM,01/18/2020 12:00:00 AM,120,6,Hollywood,615,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1414 0400 1251 2000 1813 0409,30,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,2700    CAHUENGA                     BL,34.1171,-118.3373
2311,200905230,01/29/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1950,9,Van Nuys,984,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,14700    VENTURA                      BL,34.1517,-118.4531
2312,201219050,08/20/2020 12:00:00 AM,08/20/2020 12:00:00 AM,1520,12,77th Street,1245,1,210,ROBBERY,0416 0446 1822 0202,0,X,X,401,MINI-MART,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,7100 S  VERMONT                      AV,33.9808,-118.2917
2313,201105229,01/29/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1400,11,Northeast,1127,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,0,X,X,118,CONSTRUCTION SITE,,,IC,Invest Cont,341,,,1100 N  AVENUE 56,34.1194,-118.1967
2314,201207507,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,1300,12,77th Street,1259,2,940,EXTORTION,422,20,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,940,,,7800    TOWNE                        AV,33.9688,-118.2674
2315,200512785,08-08-2020 00:00,08-08-2020 00:00,1643,5,Harbor,507,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1241 1243 1813 2000 0416 0429 0432,36,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,1300 W  227TH                        ST,33.8201,-118.3015
2316,200611429,06/15/2020 12:00:00 AM,01-01-2020 00:00,1,6,Hollywood,657,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0533 1251 1259 0913,14,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,810,,,1000 N  WILTON                       PL,34.0885,-118.3136
2317,200616913,10/18/2020 12:00:00 AM,10/18/2020 12:00:00 AM,2030,6,Hollywood,656,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,58,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",304,CLUB/BAT,AA,Adult Arrest,740,,,1000    VINE                         ST,34.0889,-118.3266
2318,200401204,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,1530,4,Hollenbeck,465,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 1402 1822 1300,0,M,X,101,STREET,102,HAND GUN,AO,Adult Other,230,998,,BERNAL,34.0315,-118.2
2319,200119382,10/13/2020 12:00:00 AM,10/13/2020 12:00:00 AM,340,1,Central,159,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1202 1822 1414 0344,61,M,W,108,PARKING LOT,,,IC,Invest Cont,420,,,600 S  SANTA FE                     AV,34.0364,-118.2303
2320,201224450,11/14/2020 12:00:00 AM,11/14/2020 12:00:00 AM,700,12,77th Street,1205,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913 1820,28,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,1200 W  51ST                         ST,33.9969,-118.2959
2321,201008474,04/21/2020 12:00:00 AM,04-06-2020 00:00,1335,10,West Valley,1065,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0394 1822,33,F,F,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,341,,,KILLION,34.1709,-118.522
2322,201005453,02-04-2020 00:00,02-04-2020 00:00,720,10,West Valley,1029,2,624,BATTERY - SIMPLE ASSAULT,0416 0417 1822 1278 0305,52,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,WOODLEY                      AV,34.2012,-118.4837
2323,201304608,01-10-2020 00:00,01-10-2020 00:00,1850,13,Newton,1361,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0448 0344 0216,24,F,H,710,OTHER PREMISE,,,IC,Invest Cont,341,,,VERNON,34.0038,-118.2784
2324,200308776,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1840,3,Southwest,395,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 1310 1822 0202 0919,26,M,H,101,STREET,307,VEHICLE,IC,Invest Cont,230,,,MARTIN LUTHER KING           BL,34.0109,-118.3089
2325,200113874,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,1110,1,Central,192,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0445 1253 1402 2004 0416 0447 0917 1822,32,M,H,802,MUNICIPAL BUS LINE INCLUDES LADOT/DASH,312,PIPE/METAL PIPE,AA,Adult Arrest,230,998,,17TH,34.0342,-118.266
2326,200320734,11/22/2020 12:00:00 AM,11/22/2020 12:00:00 AM,700,3,Southwest,362,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1100 0430 1407,18,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,4600 W  MARTIN LUTHER KING JR        BL,34.0195,-118.3489
2327,200804963,01/22/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1928,8,West LA,847,2,888,TRESPASSING,1501,49,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888,,,2300    FOX HILLS                    DR,34.0473,-118.4206
2328,201011707,08-05-2020 00:00,08-04-2020 00:00,1530,10,West Valley,1099,1,310,BURGLARY,1267 1822 1608 0344,39,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,3700    ROYAL WOODS                  DR,34.138,-118.4727
2329,200611690,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,1620,6,Hollywood,676,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,X,X,406,OTHER STORE,,,IC,Invest Cont,740,,,800    COLE                         AV,34.0853,-118.3299
2330,200613510,08-05-2020 00:00,08-02-2020 00:00,1845,6,Hollywood,678,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0444 0913 1814 2000,46,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,900 N  OXFORD                       AV,34.0862,-118.3078
2331,200607615,03-09-2020 00:00,03-08-2020 00:00,2330,6,Hollywood,646,1,761,BRANDISH WEAPON,0216 0400 0334 0432 0312,20,F,W,210,RESTAURANT/FAST FOOD,212,BOTTLE,IC,Invest Cont,761,,,6400    SELMA                        AV,34.0998,-118.3295
2332,200913628,08/17/2020 12:00:00 AM,08/17/2020 12:00:00 AM,530,9,Van Nuys,994,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,4000    SUNNYSLOPE                   AV,34.1422,-118.4264
2333,200517932,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,2215,5,Harbor,514,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0561 0446 0602,51,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,900 N  WILMINGTON                   BL,33.7897,-118.2787
2334,201109830,05/27/2020 12:00:00 AM,05/27/2020 12:00:00 AM,1200,11,Northeast,1144,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,2400    IVANHOE                      DR,34.1017,-118.2609
2335,200911607,06/26/2020 12:00:00 AM,06/25/2020 12:00:00 AM,700,9,Van Nuys,931,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,ERWIN,34.183,-118.4662
2336,200309308,04-01-2020 00:00,03/31/2020 12:00:00 AM,2300,3,Southwest,395,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0342 0421 0319 0360 1822,57,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,1700 W  41ST                         ST,34.0099,-118.3089
2337,200405954,02/20/2020 12:00:00 AM,02/20/2020 12:00:00 AM,45,4,Hollenbeck,499,1,648,ARSON,1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,648,,,3600 E  OLYMPIC                      BL,34.0188,-118.201
2338,200607046,02/27/2020 12:00:00 AM,02/25/2020 12:00:00 AM,2030,6,Hollywood,615,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 1822 0344,37,F,H,101,STREET,,,IC,Invest Cont,331,,,3000    HOLLYCREST                   DR,34.1261,-118.3442
2339,200309279,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,1130,3,Southwest,395,2,946,OTHER MISCELLANEOUS CRIME,1419 1407 2004,0,X,X,101,STREET,,,IC,Invest Cont,946,998,,WESTERN                      AV,34.0046,-118.3089
2340,200413122,09/25/2020 12:00:00 AM,09/22/2020 12:00:00 AM,12,4,Hollenbeck,459,1,210,ROBBERY,1822 0334 0344 0400,40,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,EAST SIDE,34.0436,-118.2003
2341,200116373,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,2000,1,Central,134,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1300 0329,27,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,4TH,34.0495,-118.2494
2342,200809522,05/15/2020 12:00:00 AM,05/15/2020 12:00:00 AM,1820,8,West LA,889,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0416,52,F,O,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,1800 S  HOLT                         AV,34.0434,-118.3808
2343,200511467,07-06-2020 00:00,07-03-2020 00:00,1200,5,Harbor,563,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,13TH                         ST,33.7324,-118.2924
2344,200707911,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,1020,7,Wilshire,724,2,624,BATTERY - SIMPLE ASSAULT,0416 0429 2004 1218,57,M,W,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,7600    BEVERLY                      BL,34.0761,-118.3555
